Repository,File Name,Class,Start Line,End Line,Displacement,Level
DeCharla,views.py,Simple Atributte,55,55,24,A2
DeCharla,views.py,Simple Atributte,76,76,11,A2
DeCharla,views.py,Simple Atributte,83,83,4,A2
DeCharla,views.py,Simple Atributte,98,98,15,A2
DeCharla,views.py,Simple Atributte,114,114,25,A2
DeCharla,views.py,Simple Atributte,115,115,7,A2
DeCharla,views.py,Simple Atributte,137,137,24,A2
DeCharla,views.py,Simple Atributte,142,142,25,A2
DeCharla,views.py,Simple Atributte,145,145,15,A2
DeCharla,views.py,Simple Atributte,169,169,24,A2
DeCharla,views.py,Simple Atributte,175,175,16,A2
DeCharla,views.py,Simple Atributte,176,176,17,A2
DeCharla,views.py,Simple Atributte,197,197,25,A2
DeCharla,views.py,Simple Atributte,198,198,12,A2
DeCharla,views.py,Simple Atributte,199,199,15,A2
DeCharla,views.py,Simple Atributte,214,214,25,A2
DeCharla,views.py,Simple Atributte,215,215,24,A2
DeCharla,views.py,Simple Atributte,216,216,31,A2
DeCharla,views.py,Simple Atributte,217,217,30,A2
DeCharla,views.py,Simple Atributte,218,218,26,A2
DeCharla,views.py,Simple Atributte,222,222,20,A2
DeCharla,views.py,Simple Atributte,224,224,29,A2
DeCharla,views.py,Simple Atributte,231,231,31,A2
DeCharla,views.py,Simple Atributte,232,232,4,A2
DeCharla,views.py,Simple Atributte,235,235,17,A2
DeCharla,views.py,Simple Atributte,236,236,4,A2
DeCharla,views.py,Simple Atributte,242,242,23,A2
DeCharla,views.py,Simple Atributte,243,243,7,A2
DeCharla,views.py,Simple Atributte,245,245,8,A2
DeCharla,views.py,Simple Atributte,246,246,8,A2
DeCharla,views.py,Simple Atributte,246,246,26,A2
DeCharla,views.py,Simple Atributte,254,254,15,A2
DeCharla,views.py,Simple Atributte,275,275,24,A2
DeCharla,views.py,Simple Atributte,330,330,24,A2
DeCharla,views.py,Simple Atributte,56,56,22,A2
DeCharla,views.py,Simple Atributte,57,57,24,A2
DeCharla,views.py,Simple Atributte,62,62,8,A2
DeCharla,views.py,Simple Atributte,65,65,19,A2
DeCharla,views.py,Simple Atributte,89,89,7,A2
DeCharla,views.py,Simple Atributte,89,89,50,A2
DeCharla,views.py,Simple Atributte,90,90,19,A2
DeCharla,views.py,Simple Atributte,91,91,8,A2
DeCharla,views.py,Simple Atributte,92,92,8,A2
DeCharla,views.py,Simple Atributte,92,92,24,A2
DeCharla,views.py,Simple Atributte,98,98,15,A2
DeCharla,views.py,Simple Atributte,103,103,22,A2
DeCharla,views.py,Simple Atributte,104,104,20,A2
DeCharla,views.py,Simple Atributte,105,105,21,A2
DeCharla,views.py,Simple Atributte,108,108,8,A2
DeCharla,views.py,Simple Atributte,116,116,11,A2
DeCharla,views.py,Simple Atributte,138,138,22,A2
DeCharla,views.py,Simple Atributte,139,139,24,A2
DeCharla,views.py,Simple Atributte,153,153,24,A2
DeCharla,views.py,Simple Atributte,159,159,16,A2
DeCharla,views.py,Simple Atributte,170,170,22,A2
DeCharla,views.py,Simple Atributte,171,171,24,A2
DeCharla,views.py,Simple Atributte,175,175,16,A2
DeCharla,views.py,Simple Atributte,176,176,17,A2
DeCharla,views.py,Simple Atributte,180,180,23,A2
DeCharla,views.py,Simple Atributte,191,191,15,A2
DeCharla,views.py,Simple Atributte,194,194,8,A2
DeCharla,views.py,Simple Atributte,198,198,12,A2
DeCharla,views.py,Simple Atributte,210,210,24,A2
DeCharla,views.py,Simple Atributte,214,214,25,A2
DeCharla,views.py,Simple Atributte,215,215,24,A2
DeCharla,views.py,Simple Atributte,218,218,26,A2
DeCharla,views.py,Simple Atributte,224,224,29,A2
DeCharla,views.py,Simple Atributte,227,227,29,A2
DeCharla,views.py,Simple Atributte,229,229,29,A2
DeCharla,views.py,Simple Atributte,235,235,40,A2
DeCharla,views.py,Simple Atributte,236,236,36,A2
DeCharla,views.py,Simple Atributte,244,244,18,A2
DeCharla,views.py,Simple Atributte,247,247,8,A2
DeCharla,views.py,Simple Atributte,248,248,24,A2
DeCharla,views.py,Simple Atributte,249,249,8,A2
DeCharla,views.py,Simple Atributte,254,254,15,A2
DeCharla,views.py,Simple Atributte,257,257,14,A2
DeCharla,views.py,Simple Atributte,258,258,19,A2
DeCharla,views.py,Simple Atributte,276,276,22,A2
DeCharla,views.py,Simple Atributte,277,277,17,A2
DeCharla,views.py,Simple Atributte,278,278,24,A2
DeCharla,views.py,Simple Atributte,281,281,29,A2
DeCharla,views.py,Simple Atributte,284,284,11,A2
DeCharla,views.py,Simple Atributte,287,287,11,A2
DeCharla,views.py,Simple Atributte,291,291,19,A2
DeCharla,views.py,Simple Atributte,305,305,11,A2
DeCharla,views.py,Simple Atributte,331,331,22,A2
DeCharla,views.py,Simple Atributte,332,332,22,A2
DeCharla,views.py,Simple Atributte,339,339,12,A2
DeCharla,views.py,Simple Atributte,341,341,12,A2
DeCharla,views.py,Simple Atributte,364,364,7,A2
DeCharla,views.py,Simple Atributte,364,364,34,A2
DeCharla,views.py,Simple Atributte,365,365,28,A2
DeCharla,views.py,Simple Atributte,371,371,11,A2
DeCharla,views.py,Simple Atributte,388,388,19,A2
DeCharla,views.py,Simple Atributte,29,29,32,A2
DeCharla,views.py,Simple Atributte,30,30,25,A2
DeCharla,views.py,Simple Atributte,40,40,16,A2
DeCharla,views.py,Simple Atributte,44,44,19,A2
DeCharla,views.py,Simple Atributte,57,57,24,A2
DeCharla,views.py,Simple Atributte,62,62,8,A2
DeCharla,views.py,Simple Atributte,74,74,28,A2
DeCharla,views.py,Simple Atributte,94,94,20,A2
DeCharla,views.py,Simple Atributte,106,106,20,A2
DeCharla,views.py,Simple Atributte,117,117,26,A2
DeCharla,views.py,Simple Atributte,118,118,15,A2
DeCharla,views.py,Simple Atributte,121,121,27,A2
DeCharla,views.py,Simple Atributte,122,122,26,A2
DeCharla,views.py,Simple Atributte,123,123,21,A2
DeCharla,views.py,Simple Atributte,125,125,12,A2
DeCharla,views.py,Simple Atributte,126,126,23,A2
DeCharla,views.py,Simple Atributte,139,139,24,A2
DeCharla,views.py,Simple Atributte,159,159,16,A2
DeCharla,views.py,Simple Atributte,161,161,12,A2
DeCharla,views.py,Simple Atributte,162,162,12,A2
DeCharla,views.py,Simple Atributte,171,171,24,A2
DeCharla,views.py,Simple Atributte,182,182,28,A2
DeCharla,views.py,Simple Atributte,222,222,20,A2
DeCharla,views.py,Simple Atributte,248,248,24,A2
DeCharla,views.py,Simple Atributte,261,261,23,A2
DeCharla,views.py,Simple Atributte,263,263,19,A2
DeCharla,views.py,Simple Atributte,265,265,21,A2
DeCharla,views.py,Simple Atributte,267,267,12,A2
DeCharla,views.py,Simple Atributte,277,277,17,A2
DeCharla,views.py,Simple Atributte,278,278,24,A2
DeCharla,views.py,Simple Atributte,303,303,28,A2
DeCharla,views.py,Simple Atributte,306,306,35,A2
DeCharla,views.py,Simple Atributte,332,332,22,A2
DeCharla,views.py,Simple Atributte,335,335,19,A2
DeCharla,views.py,Simple Atributte,340,340,12,A2
DeCharla,views.py,Simple Atributte,342,342,12,A2
DeCharla,views.py,Simple Atributte,350,350,12,A2
DeCharla,views.py,Simple Atributte,352,352,12,A2
DeCharla,views.py,Simple Atributte,366,366,26,A2
DeCharla,views.py,Simple Atributte,367,367,28,A2
DeCharla,views.py,Simple Atributte,372,372,37,A2
DeCharla,views.py,Simple Atributte,373,373,15,A2
DeCharla,views.py,Simple Atributte,374,374,16,A2
DeCharla,views.py,Simple Atributte,375,375,16,A2
DeCharla,views.py,Simple Atributte,376,376,16,A2
DeCharla,views.py,Simple Atributte,397,397,28,A2
DeCharla,views.py,Simple Atributte,30,30,25,A2
DeCharla,views.py,Simple Atributte,33,33,16,A2
DeCharla,views.py,Simple Atributte,34,34,29,A2
DeCharla,views.py,Simple Atributte,36,36,16,A2
DeCharla,views.py,Simple Atributte,38,38,16,A2
DeCharla,views.py,Simple Atributte,41,41,16,A2
DeCharla,views.py,Simple Atributte,94,94,20,A2
DeCharla,views.py,Simple Atributte,106,106,20,A2
DeCharla,views.py,Simple Atributte,123,123,21,A2
DeCharla,views.py,Simple Atributte,126,126,23,A2
DeCharla,views.py,Simple Atributte,162,162,12,A2
DeCharla,views.py,Simple Atributte,180,180,23,A2
DeCharla,views.py,Simple Atributte,184,184,37,A2
DeCharla,views.py,Simple Atributte,186,186,20,A2
DeCharla,views.py,Simple Atributte,222,222,20,A2
DeCharla,views.py,Simple Atributte,229,229,29,A2
DeCharla,views.py,Simple Atributte,236,236,36,A2
DeCharla,views.py,Simple Atributte,262,262,24,A2
DeCharla,views.py,Simple Atributte,263,263,19,A2
DeCharla,views.py,Simple Atributte,264,264,26,A2
DeCharla,views.py,Simple Atributte,265,265,21,A2
DeCharla,views.py,Simple Atributte,306,306,35,A2
DeCharla,views.py,Simple Atributte,307,307,40,A2
DeCharla,views.py,Simple Atributte,318,318,20,A2
DeCharla,views.py,Simple Atributte,322,322,23,A2
DeCharla,views.py,Simple Atributte,335,335,19,A2
DeCharla,views.py,Simple Atributte,346,346,19,A2
DeCharla,views.py,Simple Atributte,351,351,12,A2
DeCharla,views.py,Simple Atributte,353,353,12,A2
DeCharla,views.py,Simple Atributte,367,367,28,A2
DeCharla,views.py,Simple Atributte,374,374,39,A2
DeCharla,views.py,Simple Atributte,376,376,44,A2
DeCharla,views.py,Simple Atributte,377,377,16,A2
DeCharla,views.py,Simple Atributte,32,32,29,A2
DeCharla,views.py,Simple Atributte,33,33,16,A2
DeCharla,views.py,Simple Atributte,118,118,15,A2
DeCharla,views.py,Simple Atributte,128,128,23,A2
DeCharla,views.py,Simple Atributte,130,130,20,A2
DeCharla,views.py,Simple Atributte,180,180,23,A2
DeCharla,views.py,Simple Atributte,182,182,28,A2
DeCharla,views.py,Simple Atributte,187,187,20,A2
DeCharla,views.py,Simple Atributte,229,229,60,A2
DeCharla,views.py,Simple Atributte,263,263,19,A2
DeCharla,views.py,Simple Atributte,265,265,21,A2
DeCharla,views.py,Simple Atributte,310,310,20,A2
DeCharla,views.py,Simple Atributte,312,312,33,A2
DeCharla,views.py,Simple Atributte,314,314,20,A2
DeCharla,views.py,Simple Atributte,316,316,20,A2
DeCharla,views.py,Simple Atributte,319,319,20,A2
DeCharla,views.py,Simple Atributte,346,346,19,A2
DeCharla,views.py,Simple Atributte,375,375,50,A2
DeCharla,views.py,Simple Atributte,382,382,26,A2
DeCharla,views.py,Simple Atributte,384,384,31,A2
DeCharla,views.py,Simple Atributte,118,118,15,A2
DeCharla,views.py,Simple Atributte,128,128,23,A2
DeCharla,views.py,Simple Atributte,182,182,28,A2
DeCharla,views.py,Simple Atributte,184,184,37,A2
DeCharla,views.py,Simple Atributte,310,310,20,A2
DeCharla,views.py,Simple Atributte,311,311,33,A2
DeCharla,views.py,Simple Atributte,383,383,37,A2
DeCharla,views.py,Simple Atributte,184,184,37,A2
DeCharla,views.py,Simple Atributte,184,184,81,A2
DeCharla,views.py,Simple Assignment,21,22,4,A1
DeCharla,views.py,Simple Assignment,82,82,4,A1
DeCharla,views.py,Simple Assignment,97,97,4,A1
DeCharla,views.py,Simple Assignment,98,98,4,A1
DeCharla,views.py,Simple Assignment,100,100,4,A1
DeCharla,views.py,Simple Assignment,114,114,4,A1
DeCharla,views.py,Simple Assignment,142,142,4,A1
DeCharla,views.py,Simple Assignment,143,143,4,A1
DeCharla,views.py,Simple Assignment,145,145,4,A1
DeCharla,views.py,Simple Assignment,146,152,4,A1
DeCharla,views.py,Simple Assignment,175,175,4,A1
DeCharla,views.py,Simple Assignment,176,176,4,A1
DeCharla,views.py,Simple Assignment,177,177,4,A1
DeCharla,views.py,Simple Assignment,196,196,4,A1
DeCharla,views.py,Simple Assignment,197,197,4,A1
DeCharla,views.py,Simple Assignment,198,198,4,A1
DeCharla,views.py,Simple Assignment,199,199,4,A1
DeCharla,views.py,Simple Assignment,200,209,4,A1
DeCharla,views.py,Simple Assignment,214,214,4,A1
DeCharla,views.py,Simple Assignment,215,215,4,A1
DeCharla,views.py,Simple Assignment,216,216,4,A1
DeCharla,views.py,Simple Assignment,217,217,4,A1
DeCharla,views.py,Simple Assignment,218,218,4,A1
DeCharla,views.py,Simple Assignment,222,222,4,A1
DeCharla,views.py,Simple Assignment,223,223,4,A1
DeCharla,views.py,Simple Assignment,224,224,4,A1
DeCharla,views.py,Simple Assignment,231,231,4,A1
DeCharla,views.py,Simple Assignment,234,234,4,A1
DeCharla,views.py,Simple Assignment,235,235,4,A1
DeCharla,views.py,Simple Assignment,242,242,4,A1
DeCharla,views.py,Simple Assignment,254,254,4,A1
DeCharla,views.py,Simple Assignment,255,255,4,A1
DeCharla,views.py,Simple Assignment,56,56,8,A1
DeCharla,views.py,Simple Assignment,57,57,8,A1
DeCharla,views.py,Simple Assignment,63,63,8,A1
DeCharla,views.py,Simple Assignment,64,64,8,A1
DeCharla,views.py,Simple Assignment,65,65,8,A1
DeCharla,views.py,Simple Assignment,66,73,8,A1
DeCharla,views.py,Simple Assignment,90,90,8,A1
DeCharla,views.py,Simple Assignment,92,92,8,A1
DeCharla,views.py,Simple Assignment,102,107,8,A1
DeCharla,views.py,Simple Assignment,138,138,8,A1
DeCharla,views.py,Simple Assignment,139,139,8,A1
DeCharla,views.py,Simple Assignment,159,159,8,A1
DeCharla,views.py,Simple Assignment,170,170,8,A1
DeCharla,views.py,Simple Assignment,171,171,8,A1
DeCharla,views.py,Simple Assignment,180,180,8,A1
DeCharla,views.py,Simple Assignment,227,227,8,A1
DeCharla,views.py,Simple Assignment,229,229,8,A1
DeCharla,views.py,Simple Assignment,244,244,8,A1
DeCharla,views.py,Simple Assignment,245,245,8,A1
DeCharla,views.py,Simple Assignment,246,246,8,A1
DeCharla,views.py,Simple Assignment,248,248,8,A1
DeCharla,views.py,Simple Assignment,257,257,8,A1
DeCharla,views.py,Simple Assignment,258,258,8,A1
DeCharla,views.py,Simple Assignment,276,276,8,A1
DeCharla,views.py,Simple Assignment,277,277,8,A1
DeCharla,views.py,Simple Assignment,278,278,8,A1
DeCharla,views.py,Simple Assignment,279,279,8,A1
DeCharla,views.py,Simple Assignment,280,280,8,A1
DeCharla,views.py,Simple Assignment,281,281,8,A1
DeCharla,views.py,Simple Assignment,282,282,8,A1
DeCharla,views.py,Simple Assignment,290,290,8,A1
DeCharla,views.py,Simple Assignment,291,291,8,A1
DeCharla,views.py,Simple Assignment,292,302,8,A1
DeCharla,views.py,Simple Assignment,331,331,8,A1
DeCharla,views.py,Simple Assignment,332,332,8,A1
DeCharla,views.py,Simple Assignment,386,386,8,A1
DeCharla,views.py,Simple Assignment,387,387,8,A1
DeCharla,views.py,Simple Assignment,388,388,8,A1
DeCharla,views.py,Simple Assignment,389,396,8,A1
DeCharla,views.py,Simple Assignment,30,30,12,A1
DeCharla,views.py,Simple Assignment,117,117,12,A1
DeCharla,views.py,Simple Assignment,121,121,12,A1
DeCharla,views.py,Simple Assignment,122,122,12,A1
DeCharla,views.py,Simple Assignment,123,123,12,A1
DeCharla,views.py,Simple Assignment,124,124,12,A1
DeCharla,views.py,Simple Assignment,126,126,12,A1
DeCharla,views.py,Simple Assignment,182,182,12,A1
DeCharla,views.py,Simple Assignment,261,261,12,A1
DeCharla,views.py,Simple Assignment,262,262,12,A1
DeCharla,views.py,Simple Assignment,263,263,12,A1
DeCharla,views.py,Simple Assignment,264,264,12,A1
DeCharla,views.py,Simple Assignment,265,265,12,A1
DeCharla,views.py,Simple Assignment,266,266,12,A1
DeCharla,views.py,Simple Assignment,306,306,12,A1
DeCharla,views.py,Simple Assignment,335,335,12,A1
DeCharla,views.py,Simple Assignment,336,336,12,A1
DeCharla,views.py,Simple Assignment,337,337,12,A1
DeCharla,views.py,Simple Assignment,338,338,12,A1
DeCharla,views.py,Simple Assignment,339,339,12,A1
DeCharla,views.py,Simple Assignment,366,366,12,A1
DeCharla,views.py,Simple Assignment,367,367,12,A1
DeCharla,views.py,Simple Assignment,372,372,12,A1
DeCharla,views.py,Simple Assignment,381,385,12,A1
DeCharla,views.py,Assigment with sum (total = total + 1),32,32,16,A1
DeCharla,views.py,Simple Assignment,34,34,16,A1
DeCharla,views.py,Simple Assignment,35,35,16,A1
DeCharla,views.py,Simple Assignment,37,37,16,A1
DeCharla,views.py,Simple Assignment,39,39,16,A1
DeCharla,views.py,Simple Assignment,40,40,16,A1
DeCharla,views.py,Simple Assignment,184,184,16,A1
DeCharla,views.py,Simple Assignment,189,189,16,A1
DeCharla,views.py,Simple Assignment,192,192,12,A1
DeCharla,views.py,Simple Assignment,308,308,16,A1
DeCharla,views.py,Simple Assignment,346,346,12,A1
DeCharla,views.py,Simple Assignment,347,347,12,A1
DeCharla,views.py,Simple Assignment,348,348,12,A1
DeCharla,views.py,Simple Assignment,349,349,12,A1
DeCharla,views.py,Simple Assignment,350,350,12,A1
DeCharla,views.py,Simple Assignment,374,374,16,A1
DeCharla,views.py,Simple Assignment,375,375,16,A1
DeCharla,views.py,Simple Assignment,376,376,16,A1
DeCharla,views.py,Simple Assignment,129,129,20,A1
DeCharla,views.py,Simple Assignment,186,186,20,A1
DeCharla,views.py,Assigment with sum (total = total + 1),311,311,20,A1
DeCharla,views.py,Simple Assignment,312,312,20,A1
DeCharla,views.py,Simple Assignment,313,313,20,A1
DeCharla,views.py,Simple Assignment,315,315,20,A1
DeCharla,views.py,Simple Assignment,317,317,20,A1
DeCharla,views.py,Simple Assignment,318,318,20,A1
DeCharla,views.py,Simplified incremental Assignment with increase amount,341,341,12,A2
DeCharla,views.py,Simplified incremental Assignment with decrease subtraction,352,352,12,A2
DeCharla,views.py,'raise' exception,77,77,8,B1
DeCharla,views.py,Import,1,1,0,A2
DeCharla,views.py,From,2,2,0,A2
DeCharla,views.py,From,3,3,0,A2
DeCharla,views.py,From,4,4,0,A2
DeCharla,views.py,From,5,5,0,A2
DeCharla,views.py,From,6,6,0,A2
DeCharla,views.py,From,7,7,0,A2
DeCharla,views.py,From,8,8,0,A2
DeCharla,views.py,From,9,9,0,A2
DeCharla,views.py,From,10,10,0,A2
DeCharla,views.py,From,11,11,0,A2
DeCharla,views.py,Relative From,12,12,0,B1
DeCharla,views.py,From,13,13,0,A2
DeCharla,views.py,From,14,14,0,A2
DeCharla,views.py,Relative From,15,15,0,B1
DeCharla,views.py,Simple If statements,28,50,4,A1
DeCharla,views.py,Simple If statements,55,59,4,A1
DeCharla,views.py,Simple If statements,89,92,4,A1
DeCharla,views.py,Simple If statements,115,134,4,A1
DeCharla,views.py,Simple If statements,137,141,4,A1
DeCharla,views.py,Simple If statements,158,162,4,A1
DeCharla,views.py,Simple If statements,169,173,4,A1
DeCharla,views.py,Simple If statements,226,229,4,A1
DeCharla,views.py,Simple If statements,243,251,4,A1
DeCharla,views.py,Simple If statements,275,326,4,A1
DeCharla,views.py,Simple If statements,330,360,4,A1
DeCharla,views.py,Simple If statements,364,397,4,A1
DeCharla,views.py,Simple If statements,29,48,8,A1
DeCharla,views.py,Simple If statements,116,134,8,A1
DeCharla,views.py,Simple If statements,284,285,8,A1
DeCharla,views.py,Simple If statements,287,288,8,A1
DeCharla,views.py,Simple If statements,305,326,8,A1
DeCharla,views.py,Simple If statements,334,357,8,A1
DeCharla,views.py,Simple If statements,365,369,8,A1
DeCharla,views.py,Simple If statements,371,385,8,A1
DeCharla,views.py,Simple If statements,118,119,12,A1
DeCharla,views.py,Simple If statements,183,189,12,A1
DeCharla,views.py,Simple If statements,307,324,12,A1
DeCharla,views.py,Simple If statements,345,357,8,A1
DeCharla,views.py,Simple If statements,373,378,12,A1
DeCharla,views.py,Simple If statements,128,130,16,A1
DeCharla,views.py,Simple If statements,185,187,16,A1
DeCharla,views.py,Simple For Loop,101,108,4,A1
DeCharla,views.py,Simple For Loop,179,194,4,A1
DeCharla,views.py,Simple For Loop,160,162,8,A1
DeCharla,views.py,Simple For Loop,260,267,8,A1
DeCharla,views.py,Simple For Loop,127,130,12,A1
DeCharla,views.py,Exception --> try/except,61,77,4,B1
DeCharla,views.py,Exception --> try/except,256,271,4,B1
DeCharla,views.py,Exception --> try/except,181,192,8,B1
DeCharla,views.py,Exception --> try/except,31,45,12,B1
DeCharla,views.py,Exception --> try/except,309,324,16,B1
DeCharla,views.py,Function with Simple argument,20,24,0,A1
DeCharla,views.py,Function with Simple argument,27,50,0,A1
DeCharla,views.py,Function with Simple argument,54,77,0,A1
DeCharla,views.py,Function with Simple argument,79,85,0,A1
DeCharla,views.py,Function with Simple argument,88,94,0,A1
DeCharla,views.py,Function with Simple argument,96,110,0,A1
DeCharla,views.py,Function with Simple argument,113,134,0,A1
DeCharla,views.py,Function with Simple argument,136,153,0,A1
DeCharla,views.py,Function with Simple argument with ** argument,157,162,0,B1
DeCharla,views.py,Function with Simple argument,168,210,0,A1
DeCharla,views.py,Function,213,219,0,A1
DeCharla,views.py,Function with Simple argument,221,238,0,A1
DeCharla,views.py,Function with Simple argument,241,251,0,A1
DeCharla,views.py,Function with Simple argument,253,271,0,A1
DeCharla,views.py,Function with Simple argument,274,326,0,A1
DeCharla,views.py,Function with Simple argument,329,360,0,A1
DeCharla,views.py,Function with Simple argument,363,397,0,A1
DeCharla,views.py,Return,24,24,4,A1
DeCharla,views.py,Return,85,85,4,A1
DeCharla,views.py,Return,94,94,4,A1
DeCharla,views.py,Return,110,110,4,A1
DeCharla,views.py,Return,153,153,4,A1
DeCharla,views.py,Return,210,210,4,A1
DeCharla,views.py,Return,219,219,4,A1
DeCharla,views.py,Return,238,238,4,A1
DeCharla,views.py,Return,50,50,8,A1
DeCharla,views.py,Return,59,59,8,A1
DeCharla,views.py,Return,74,74,8,A1
DeCharla,views.py,Return,141,141,8,A1
DeCharla,views.py,Return,173,173,8,A1
DeCharla,views.py,Return,251,251,8,A1
DeCharla,views.py,Return,268,268,8,A1
DeCharla,views.py,Return,303,303,8,A1
DeCharla,views.py,Return,360,360,8,A1
DeCharla,views.py,Return,397,397,8,A1
DeCharla,views.py,Return,48,48,12,A1
DeCharla,views.py,Return,132,132,12,A1
DeCharla,views.py,Return,134,134,12,A1
DeCharla,views.py,Return,271,271,8,A1
DeCharla,views.py,Return,326,326,12,A1
DeCharla,views.py,Return,343,343,12,A1
DeCharla,views.py,Return,369,369,12,A1
DeCharla,views.py,Return,42,42,16,A1
DeCharla,views.py,Return,119,119,16,A1
DeCharla,views.py,Return,354,354,12,A1
DeCharla,views.py,Return,357,357,12,A1
DeCharla,views.py,Return,378,378,16,A1
DeCharla,views.py,Return,45,45,16,A1
DeCharla,views.py,Return,321,321,20,A1
DeCharla,views.py,Return,323,324,20,A1
final,asgi.py,Simple Atributte,14,14,0,A2
final,asgi.py,Simple Atributte,14,14,0,A2
final,asgi.py,Simple Assignment,16,16,0,A1
final,asgi.py,Import,10,10,0,A2
final,asgi.py,From,12,12,0,A2
final,settings.py,Simple List,31,31,16,A1
final,settings.py,Simple List,36,46,17,A1
final,settings.py,Simple List,48,57,13,A1
final,settings.py,1 Dictionary List,61,76,12,B1
final,settings.py,4 Dictionary List,96,109,27,B1
final,settings.py,Simple List,118,121,12,A1
final,settings.py,Simple List,129,131,15,A1
final,settings.py,Simple List,137,139,19,A1
final,settings.py,Simple List,64,64,16,A1
final,settings.py,Simple List,67,73,34,A1
final,settings.py,Simple Tuple,119,119,4,A1
final,settings.py,Simple Tuple,120,120,4,A1
final,settings.py,1 Nested Dictionary,84,89,12,B1
final,settings.py,1 List in 1Dictionary of Dictionary,62,75,4,B2
final,settings.py,Simple Dictionary,85,88,15,A2
final,settings.py,Simple Dictionary,97,99,4,A2
final,settings.py,Simple Dictionary,100,102,4,A2
final,settings.py,Simple Dictionary,103,105,4,A2
final,settings.py,Simple Dictionary,106,108,4,A2
final,settings.py,1 List Dictionary,66,74,19,B1
final,settings.py,Simple Atributte,19,19,11,A2
final,settings.py,Simple Atributte,19,19,11,A2
final,settings.py,Simple Atributte,142,142,13,A2
final,settings.py,Simple Atributte,130,130,4,A2
final,settings.py,Simple Atributte,138,138,4,A2
final,settings.py,Simple Atributte,142,142,13,A2
final,settings.py,Simple Atributte,19,19,11,A2
final,settings.py,Simple Atributte,130,130,4,A2
final,settings.py,Simple Atributte,138,138,4,A2
final,settings.py,Simple Atributte,64,64,17,A2
final,settings.py,Simple Atributte,64,64,17,A2
final,settings.py,Simple Assignment,19,19,0,A1
final,settings.py,Simple Assignment,26,26,0,A1
final,settings.py,Simple Assignment,29,29,0,A1
final,settings.py,Simple Assignment,31,31,0,A1
final,settings.py,Simple Assignment,36,46,0,A1
final,settings.py,Simple Assignment,48,57,0,A1
final,settings.py,Simple Assignment,59,59,0,A1
final,settings.py,Simple Assignment,61,76,0,A1
final,settings.py,Simple Assignment,78,78,0,A1
final,settings.py,Simple Assignment,84,89,0,A1
final,settings.py,Simple Assignment,91,91,0,A1
final,settings.py,Simple Assignment,96,109,0,A1
final,settings.py,Simple Assignment,115,115,0,A1
final,settings.py,Simple Assignment,118,121,0,A1
final,settings.py,Simple Assignment,123,123,0,A1
final,settings.py,Simple Assignment,125,125,0,A1
final,settings.py,Simple Assignment,126,126,0,A1
final,settings.py,Simple Assignment,127,127,0,A1
final,settings.py,Simple Assignment,129,131,0,A1
final,settings.py,Simple Assignment,136,136,0,A1
final,settings.py,Simple Assignment,137,139,0,A1
final,settings.py,Simple Assignment,141,141,0,A1
final,settings.py,Simple Assignment,142,142,0,A1
final,settings.py,Simple Assignment,147,147,0,A1
final,settings.py,Import,14,14,0,A2
final,settings.py,From,13,13,0,A2
final,urls.py,Simple List,22,28,14,A1
final,urls.py,Simple Atributte,25,25,19,A2
final,urls.py,Simple Atributte,25,25,19,A2
final,urls.py,Simple Atributte,27,27,25,A2
final,urls.py,Simple Atributte,27,27,50,A2
final,urls.py,Simple Assignment,22,28,0,A1
final,urls.py,From,16,16,0,A2
final,urls.py,From,17,17,0,A2
final,urls.py,From,18,18,0,A2
final,urls.py,From,19,19,0,A2
final,urls.py,From,20,20,0,A2
final,wsgi.py,Simple Atributte,14,14,0,A2
final,wsgi.py,Simple Atributte,14,14,0,A2
final,wsgi.py,Simple Assignment,16,16,0,A1
final,wsgi.py,Import,10,10,0,A2
final,wsgi.py,From,12,12,0,A2
